0.0089964,-0.0020388,0.89964,-0.20388,-1.6423,0.46144
-0.0074267,0.0025756,-1.6264,0.48351,0.34881,0.5187
-0.0039387,0.0077626,0.33653,0.49869,0.51938,0.021394
0.0012551,0.0079765,0.51926,-0.002008,-1.9037,1.4367
-0.017782,0.022344,-1.8932,1.4233,-0.24074,-0.33322
-0.020189,0.019011,-0.25396,-0.41347,-1.1845,-0.5791
-0.032035,0.01322,-1.2059,-0.6575,0.57707,1.0294
-0.026264,0.023515,0.52623,0.93891,0.27825,-0.8479
-0.023482,0.015035,0.24924,-0.94746,0.033549,-0.11709
-0.023146,0.013865,0.0016234,-0.19413,-0.33035,-0.047244
-0.02645,0.013392,-0.36277,-0.12126,-0.67963,0.37853
-0.033246,0.017177,-0.71914,0.29885,-0.85504,0.020236
-0.041796,0.01738,-0.90435,-0.080604,-0.1015,-0.33362
-0.042811,0.014044,-0.1677,-0.45196,-0.63225,0.41103
-0.049134,0.018154,-0.70382,0.29733,-2.1135,-0.50343
-0.070269,0.01312,-2.1936,-0.63798,-1.1414,-0.69928
-0.081683,0.0061269,-1.2687,-0.866,-0.41112,0.041618
-0.085794,0.006543,-0.56827,-0.13391,-1.1668,1.3094
-0.097462,0.019637,-1.3318,1.1248,0.69907,-0.21014
-0.090472,0.017536,0.52393,-0.44419,-0.44213,2.3513
-0.094893,0.041049,-0.60541,2.1354,0.75766,-0.056377
-0.087316,0.040485,0.60907,-0.32811,-0.63072,-0.87595
-0.093623,0.031726,-0.76475,-1.1314,-0.081047,0.09785
-0.094434,0.032704,-0.23643,-0.15271,-0.09886,0.57141
-0.095422,0.038418,-0.25488,0.31728,0.5872,-1.8836
-0.08955,0.019583,0.43492,-2.1511,-0.10909,-0.53874
-0.090641,0.014195,-0.26849,-0.75689,1.1665,1.842
-0.078976,0.032616,0.99957,1.6325,-2.4326,-0.043451
-0.1033,0.032181,-2.5579,-0.26655,0.66723,-0.37349
-0.09663,0.028446,0.49299,-0.64427,2.0863,0.78031
-0.075767,0.036249,1.9216,0.53031,0.40619,0.78871
-0.071705,0.044136,0.29098,0.56475,0.13124,1.2761
-0.070393,0.056897,0.032026,1.0445,-0.057159,0.45855
-0.070965,0.061483,-0.14099,0.20406,0.69169,0.20208
-0.064048,0.063503,0.61131,-0.062721,0.25645,-0.75411
-0.061483,0.055962,0.1919,-1.0091,0.9433,-1.4258
-0.05205,0.041704,0.87633,-1.6606,1.2214,-1.232
-0.039836,0.029384,1.1591,-1.4195,-1.3221,1.1707
-0.053057,0.04109,-1.3724,1.0322,0.64487,0.62216
-0.046609,0.047312,0.57987,0.4339,-0.9125,0.2558
-0.055734,0.04987,-0.95839,0.067989,0.027892,0.657
-0.055455,0.05644,-0.033676,0.44584,-0.34457,-0.8128
-0.0589,0.048312,-0.39902,-1.0365,0.39362,0.75368
-0.054964,0.055849,0.32417,0.53931,2.0472,0.32701
-0.034492,0.059119,1.9932,0.10544,0.31122,0.21802
-0.03138,0.061299,0.30136,0.03084,-1.0997,-1.8226
-0.042377,0.043073,-1.1012,-2.0079,-0.11666,1.5678
-0.043543,0.058751,-0.15833,1.3969,-1.4652,-0.10692
-0.058196,0.057682,-1.4936,-0.31146,-0.37919,-1.4701
-0.061988,0.042981,-0.43787,-1.7018,-0.61203,0.31583
-0.068108,0.046139,-0.69299,0.10595,2.0871,-0.41616
-0.047237,0.041978,1.9971,-0.64459,-0.34836,-0.73291
-0.05072,0.034649,-0.40084,-0.91131,0.44603,-1.1791
-0.04626,0.022858,0.37926,-1.3498,1.0822,1.3705
-0.035438,0.036563,1.0126,1.2323,-0.77882,1.0498
-0.043226,0.047061,-0.81313,0.9058,-0.32479,1.2344
-0.046474,0.059405,-0.36417,1.0538,-1.8108,0.15212
-0.064582,0.060926,-1.8444,-0.059581,-1.0022,0.76319
-0.074605,0.068558,-1.0704,0.51226,0.58392,0.024751
-0.068765,0.068805,0.50334,-0.26145,0.76502,1.1037
-0.061115,0.079843,0.69635,0.82871,-0.32453,1.0719
-0.06436,0.090562,-0.36688,0.79013,-0.73886,0.85741
-0.071749,0.099136,-0.77697,0.54774,0.22445,0.23886
-0.069504,0.10152,0.18015,-0.10268,0.19584,0.16079
-0.067546,0.10313,0.15841,-0.18103,-0.15165,-2.4995
-0.069063,0.078138,-0.18356,-2.8406,0.87562,-1.2808
-0.060306,0.06533,0.81569,-1.575,-0.82441,-1.0098
-0.06855,0.055232,-0.87965,-1.261,-0.1157,0.76783
-0.069707,0.062911,-0.19751,0.52034,0.17725,0.73118
-0.067935,0.070222,0.10081,0.46605,2.4801,-0.65045
-0.043134,0.063718,2.4145,-0.92665,1.2539,-1.7907
-0.030594,0.045811,1.2314,-2.0043,0.014393,0.28022
-0.030451,0.048613,-0.00097993,0.12743,-0.40584,0.56651
-0.034509,0.054278,-0.41812,0.40841,-1.1197,1.6688
-0.045706,0.070967,-1.1344,1.4913,0.34758,-2.4075
-0.04223,0.046891,0.32715,-2.6408,-0.8526,-1.1031
-0.050756,0.03586,-0.89015,-1.2814,-0.12498,1.6186
-0.052006,0.052046,-0.19061,1.4454,-2.8676,2.1229
-0.080681,0.073275,-2.9195,1.9149,0.84324,0.99058
-0.072249,0.083181,0.75524,0.68282,-0.033451,0.007679
-0.072583,0.083258,-0.094705,-0.30302,0.22189,1.6736
-0.070365,0.099993,0.16004,1.362,-0.2187,0.096295
-0.072552,0.10096,-0.25938,-0.2442,1.4137,-0.81146
-0.058414,0.092842,1.3696,-1.1582,-0.10448,-0.77449
-0.059459,0.085097,-0.12843,-1.0768,0.57701,2.1354
-0.053689,0.10645,0.54322,1.8464,0.16587,-0.55895
-0.052031,0.10086,0.16497,-0.879,0.22372,0.73269
-0.049793,0.10819,0.22054,0.4271,0.31787,-0.85365
-0.046615,0.099652,0.32649,-1.1694,-0.67359,0.43118
-0.053351,0.10396,-0.66715,0.13883,1.1445,0.34957
-0.041906,0.10746,1.1417,0.035152,-2.2659,0.05705
-0.064565,0.10803,-2.2422,-0.24146,0.32654,-0.49292
-0.061299,0.1031,0.30549,-0.83785,-0.27727,1.254
-0.064072,0.11564,-0.29673,0.92541,0.37326,0.010237
-0.060339,0.11574,0.3608,-0.34889,0.13987,-1.1617
-0.058941,0.10413,0.13497,-1.5135,-0.35224,0.57295
-0.062463,0.10986,-0.36596,0.24704,-1.8562,-0.27295
-0.081025,0.10713,-1.8712,-0.61733,-0.3103,-0.016558
-0.084128,0.10696,-0.36513,-0.39257,-0.095009,0.41006
-0.085078,0.11106,-0.15621,0.028182,-1.3354,1.2597
-0.098432,0.12366,-1.3944,0.86779,-0.26215,1.7225
-0.10105,0.14088,-0.33519,1.2788,0.1458,2.4044
-0.099596,0.16493,0.08475,1.9212,0.95339,-0.74955
-0.090062,0.15743,0.91929,-1.2777,-0.075888,-0.10342
-0.090821,0.1564,-0.098458,-0.59763,-0.059258,-1.1544
-0.091413,0.14485,-0.084376,-1.6481,-0.41987,0.070201
-0.095612,0.14556,-0.45771,-0.4017,1.9494,-0.26959
-0.076117,0.14286,1.9039,-0.75127,-1.2432,-0.89785
-0.088549,0.13388,-1.2525,-1.3352,1.0262,0.61189
-0.078287,0.14,0.98314,0.16754,-0.50542,0.52926
-0.083341,0.14529,-0.52192,0.093222,0.35065,-0.20452
-0.079835,0.14325,0.32936,-0.66118,0.14857,-0.394
-0.078349,0.13931,0.13223,-0.83959,0.1821,0.13788
-0.076528,0.14069,0.16479,-0.29691,-0.70738,-1.0814
-0.083602,0.12987,-0.71967,-1.5153,0.99422,0.23863
-0.073659,0.13226,0.95698,-0.18786,-0.86605,0.54506
-0.08232,0.13771,-0.88104,0.13368,-0.86644,-0.683
-0.090984,0.13088,-0.89328,-1.1225,0.39258,1.7453
-0.087059,0.14833,0.34162,1.3021,-1.2427,0.14092
-0.099485,0.14974,-1.2684,-0.32921,0.84658,1.5371
-0.09102,0.16511,0.79751,1.0394,-1.2014,1.4159
-0.10303,0.17927,-1.2182,0.90456,-0.24127,0.27075
-0.10545,0.18198,-0.26788,-0.29272,-0.92728,-0.48715
-0.11472,0.17711,-0.956,-1.0608,0.080696,1.7021
